plate,status,entry_time,exit_time,duration_minutes,fee,payment_method,entry_camera,exit_camera,user_name,session_uuid
۳۳ت۸۹۹-۱۷,waived,2026-07-25T04:49:05.405995+00:00,2026-07-25T20:18:49.856686+00:00,929,0,waived,entry,,,6eefd2fe-a6a5-4db8-9ccc-08a49d0429b7
۴۹ل۱۵۳-۱۷,waived,2026-07-25T04:47:53.902846+00:00,2026-07-25T13:36:56.209806+00:00,529,400000,waived,entry,exit,,e133f990-6284-4784-b779-4ee4e628f39b
۵۴ل۴۹۸-۱۷,waived,2026-07-25T04:47:42.638624+00:00,2026-07-25T10:47:36.206973+00:00,359,290833,waived,entry,exit,,701b71cc-37c9-4e6e-b3a5-ea0b7296f4f8
۱۹و۹۸۳-۱۷,waived,2026-07-25T04:46:55.891870+00:00,2026-07-25T13:43:45.233739+00:00,536,400000,waived,entry,exit,,375089dd-5db1-4fb1-93a9-c5aaa0e91f7f
۴۶ل۶۶۵-۱۷,waived,2026-07-25T04:46:46.995057+00:00,2026-07-25T20:18:49.856686+00:00,932,0,waived,entry,,,edbb4c52-cff6-4726-9b32-493ff7a0f56f
۴۱م۹۴۳-۹۷,waived,2026-07-25T04:45:14.950035+00:00,2026-07-25T20:18:49.856686+00:00,933,0,waived,entry,,,caa8caef-ddf2-4cfb-b64a-5a63fdf6a89e
۱۵ی۷۲۹-۱۷,waived,2026-07-25T04:44:28.166981+00:00,2026-07-25T20:18:49.856686+00:00,934,0,waived,entry,,,96a78da7-65b8-4720-8ce2-95705f5e87fd
۶۹د۱۸۷-۱۷,waived,2026-07-25T04:43:30.142444+00:00,2026-07-25T10:53:30.571124+00:00,370,300000,waived,entry,exit,,e0c8d743-7634-4286-8469-e16a5e65eae5
۲۹ط۴۷۱-۱۷,waived,2026-07-25T04:42:43.008309+00:00,2026-07-25T07:20:57.333887+00:00,158,123333,waived,entry,exit,,221fe060-570c-404f-a624-079856050309
۷۹س۵۲۴-۱۷,waived,2026-07-25T04:41:58.156549+00:00,2026-07-25T20:18:49.856686+00:00,936,0,waived,entry,,,cfbf02e1-b38f-4455-9a91-288318ba974d
۲۸ط۹۷۱-۹۷,waived,2026-07-25T04:41:12.089048+00:00,2026-07-25T20:18:49.856686+00:00,937,0,waived,entry,,,6678eafb-0019-4a7a-8315-848a9b727176
۸۸ج۵۳۴-۳۷,waived,2026-07-25T04:40:52.390331+00:00,2026-07-25T05:58:23.166522+00:00,77,55833,waived,entry,exit,,88c0acda-529f-4fb7-b034-d4b857bca58d
۲۲ی۳۷۷-۱۷,waived,2026-07-25T04:40:39.064165+00:00,2026-07-25T04:43:43.297686+00:00,3,0,waived,entry,exit,,c186ba3c-83de-4b0e-879f-2b84f0c11b13
۶۸س۳۲۲-۱۷,waived,2026-07-25T04:39:50.441027+00:00,2026-07-25T12:00:49.346206+00:00,440,358333,waived,entry,exit,,19c9d123-7b68-4e96-bf6d-c1fff29872dd
۹۴ج۸۸۳-۱۷,waived,2026-07-25T04:39:32.160293+00:00,2026-07-25T20:18:49.856686+00:00,939,0,waived,entry,,,99d4fdd7-1d74-4b18-8c4f-79fe53969612
۳۳ل۹۸۱-۱۷,waived,2026-07-25T04:38:11.768064+00:00,2026-07-25T11:30:09.772278+00:00,411,334166,waived,entry,exit,,e9d4c41f-3673-486b-afe3-88ec3354e560
۳۹ق۵۹۶-۱۷,waived,2026-07-25T04:36:49.601035+00:00,2026-07-25T10:34:28.162410+00:00,357,289166,waived,entry,exit,,9f3f13bb-b952-4926-a12a-38955c840dd8
۴۹س۵۲۲-۱۷,waived,2026-07-25T04:36:16.418705+00:00,2026-07-25T20:18:49.856686+00:00,942,0,waived,entry,,,c90c62c3-2118-476b-b3b4-b60de8bf1574
۹۴ل۶۹۸-۷۷,waived,2026-07-25T04:36:07.536736+00:00,2026-07-25T20:18:49.856686+00:00,942,0,waived,entry,,,a47acabc-e5ca-426c-ac31-e4f4d588c092
۲۲ب۳۴۵-۱۷,waived,2026-07-25T04:35:02.534155+00:00,2026-07-25T11:57:43.346340+00:00,442,360000,waived,entry,exit,,dae129de-178b-4253-acbd-715a808cdd0c
۷۲ه۳۴۴-۱۹,waived,2026-07-25T04:35:00.303573+00:00,2026-07-25T20:18:49.856686+00:00,943,0,waived,entry,,,e93e4219-5ad6-4365-b6e2-c3cc21e8c133
۷۲ه۳۶۹-۱۷,waived,2026-07-25T04:34:40.647108+00:00,2026-07-25T15:06:30.659937+00:00,631,400000,waived,entry,exit,,9b514226-2121-441f-874d-c2d2b62f6777
۳۴ن۸۳۶-۱۷,waived,2026-07-25T04:34:14.023344+00:00,2026-07-25T20:18:49.856686+00:00,944,0,waived,entry,,,29578cb5-a7cb-4609-ace7-907947b21019
۷۳د۳۳۹-۱۷,waived,2026-07-25T04:33:29.514376+00:00,2026-07-25T11:22:11.965800+00:00,408,331666,waived,entry,exit,,f6ddb4aa-444e-476e-8b6c-de21184abe31
۱۹ه۳۲۴-۱۷,waived,2026-07-25T04:33:27.270849+00:00,2026-07-25T10:35:13.517070+00:00,361,292500,waived,entry,exit,,3c7e18b3-4706-4ee0-b2f6-2f3b62f71886
۲۸ی۹۲۷-۱۷,waived,2026-07-25T04:32:13.949683+00:00,2026-07-25T08:46:01.048989+00:00,253,202500,waived,entry,exit,,fa8e5c46-529a-4c3f-afeb-333304c0465e
۱۸ه۵۷۱-۱۷,waived,2026-07-25T04:31:56.245301+00:00,2026-07-25T05:58:54.634396+00:00,86,63333,waived,entry,exit,,49d647c5-9a0e-4504-b905-8c6f5c5479bd
۷۴ص۹۵۷-۲۷,waived,2026-07-25T04:31:51.661002+00:00,2026-07-25T08:06:31.523233+00:00,214,170000,waived,entry,exit,,aec436a7-d61d-46d9-bc32-d6234506c53f
۷۲ل۲۴۱-۲۵,waived,2026-07-25T04:30:55.555582+00:00,2026-07-25T20:18:49.856686+00:00,947,0,waived,entry,,,06721d78-eedf-4de8-aa3f-c09b1915b9df
۷۶ب۲۴۶-۱۷,waived,2026-07-25T04:29:08.566250+00:00,2026-07-25T09:13:20.544206+00:00,284,228333,waived,entry,exit,,e4e00090-fb96-4d23-99d5-afbfb5f37a49
۲۵و۸۳۱-۱۷,waived,2026-07-25T04:28:53.274875+00:00,2026-07-25T10:41:06.891783+00:00,372,301666,waived,entry,exit,,64554d1b-852b-4d9a-af2d-7e913c8fcaaa
۲۵ل۸۷۹-۱۷,waived,2026-07-25T04:28:46.446449+00:00,2026-07-25T11:24:58.321349+00:00,416,338333,waived,entry,exit,,30fca0c7-8a25-4c2a-860c-e21cc171c0db
۹۷ی۲۷۲-۱۷,waived,2026-07-25T04:28:35.233403+00:00,2026-07-25T20:18:49.856686+00:00,950,0,waived,entry,,,b0f4a6c5-4f10-45b8-9922-3d4cef0ae206
۲۳ق۳۵۶-۱۷,waived,2026-07-25T04:28:28.558159+00:00,2026-07-25T20:18:49.856686+00:00,950,0,waived,entry,,,3f93e4ed-935b-48ca-864a-a5902873b9d3
۷۲ج۵۷۳-۱۷,waived,2026-07-25T04:28:13.187034+00:00,2026-07-25T11:34:45.169528+00:00,426,346666,waived,entry,exit,,debf91b1-1577-48fb-828e-705b1bc5c21f
۳۶ل۴۵۹-۱۷,waived,2026-07-25T04:28:08.693252+00:00,2026-07-25T20:18:49.856686+00:00,950,0,waived,entry,,,0d9b00a2-b7e0-489f-82cf-d59c49f972b6
۸۸و۲۷۲-۱۷,waived,2026-07-25T04:27:57.436149+00:00,2026-07-25T20:18:49.856686+00:00,950,0,waived,entry,,,36b4d1bf-c0a5-4737-a409-1e124449f69a
۱۱ط۳۶۶-۱۷,waived,2026-07-25T04:27:50.700611+00:00,2026-07-25T04:32:45.230412+00:00,4,0,waived,entry,exit,,6883fdde-5463-4d70-938b-16e57dc4db1c
۷۴ه۸۶۱-۱۷,waived,2026-07-25T04:27:19.965597+00:00,2026-07-25T20:18:49.856686+00:00,951,0,waived,entry,,,61d19752-d1ba-4e50-860d-0728118b7de0
۴۶س۵۵۴-۱۷,waived,2026-07-25T04:25:39.346384+00:00,2026-07-25T15:13:02.110401+00:00,647,400000,waived,entry,exit,,5189c217-4b1b-44c2-bce9-7dde1e608c8f
۷۶ق۷۶۲-۱۷,waived,2026-07-25T04:25:26.202271+00:00,2026-07-25T20:18:49.856686+00:00,953,0,waived,entry,,,f00b6ea8-60fe-4ba1-8c6d-a0de47e26f55
۵۶ط۲۸۷-۱۷,waived,2026-07-25T04:25:02.129167+00:00,2026-07-25T20:18:49.856686+00:00,953,0,waived,entry,,,52abf94e-0c29-419f-a962-2a189f4078f4
۷۸ی۲۸۳-۹۷,waived,2026-07-25T04:24:57.731413+00:00,2026-07-25T20:18:49.856686+00:00,953,0,waived,entry,,,433abded-2f7d-47f1-8a8f-78cd02c2958e
۲۸ب۶۷۲-۱۷,waived,2026-07-25T04:24:46.839406+00:00,2026-07-25T20:18:49.856686+00:00,954,0,waived,entry,,,f4694b06-21ab-4c5c-a1a2-3f4b62ff62d4
۵۲س۴۳۳-۱۷,waived,2026-07-25T04:24:33.581377+00:00,2026-07-25T14:05:52.334393+00:00,581,400000,waived,entry,exit,,b280e8fd-9536-4f61-9d2e-2a6ae0eb0829
۱۴د۳۷۱-۱۷,waived,2026-07-25T04:23:48.756385+00:00,2026-07-25T13:35:49.132875+00:00,552,400000,waived,entry,exit,,40fd1bb1-77ca-4e88-ac54-4893df997fe8
۱۷ج۸۹۶-۱۵,waived,2026-07-25T04:23:44.271408+00:00,2026-07-25T12:48:01.821776+00:00,504,400000,waived,entry,exit,,c47c4eb9-03cd-4368-9832-fb13d29f79a2
۱۳ه۱۷۶-۱۷,waived,2026-07-25T04:23:26.354670+00:00,2026-07-25T12:37:31.548366+00:00,494,400000,waived,entry,exit,,8ad354b5-8552-40e7-923d-67a5e54a5c0a
۱۹س۱۷۷-۱۷,waived,2026-07-25T04:23:24.137383+00:00,2026-07-25T11:18:23.856295+00:00,414,336666,waived,entry,exit,,1ed598d5-3a2e-4e63-b9e3-fa053a25084c
۷۸ص۳۶۴-۱۷,waived,2026-07-25T04:23:12.895967+00:00,2026-07-25T11:12:37.488326+00:00,409,332500,waived,entry,exit,,1f7428f2-a589-464c-a5ad-fbffff9a6316
۵۹ب۵۳۹-۱۷,waived,2026-07-25T04:23:08.432329+00:00,2026-07-25T20:18:49.856686+00:00,955,0,waived,entry,,,95228539-db47-4f73-b2b3-73ce6f000e3f
۵۵د۶۹۳-۱۷,waived,2026-07-25T04:22:55.368541+00:00,2026-07-25T20:18:49.856686+00:00,955,0,waived,entry,,,3c05d425-52b8-408e-becb-80a086341e38
۸۷ه۴۴۶-۱۷,waived,2026-07-25T04:22:50.793685+00:00,2026-07-25T20:18:49.856686+00:00,955,0,waived,entry,,,b3fc54a5-7859-49b1-88f7-bba6bba5d846
۳۳س۶۸۹-۱۷,waived,2026-07-25T04:22:46.638105+00:00,2026-07-25T07:59:07.929226+00:00,216,171666,waived,entry,exit,,5446bee9-a1f3-43f0-bcda-63b3819e4548
۵۴ب۷۳۶-۱۷,waived,2026-07-25T04:22:40.113408+00:00,2026-07-25T20:18:49.856686+00:00,956,0,waived,entry,,,b5109fe5-7f90-4733-a7c7-e566932849e3
۲۱ج۷۱۷-۱۷,waived,2026-07-25T04:22:35.638332+00:00,2026-07-25T20:18:49.856686+00:00,956,0,waived,entry,,,f47d882f-b3e4-4cfd-a3d6-89db1f7de638
۵۴ب۴۹۲-۱۷,waived,2026-07-25T04:22:18.037805+00:00,2026-07-25T12:38:58.066988+00:00,496,400000,waived,entry,exit,,83fb5ff9-9129-42fd-b534-0d8657440778
۴۷د۷۹۵-۱۷,waived,2026-07-25T04:22:00.426569+00:00,2026-07-25T20:18:49.856686+00:00,956,0,waived,entry,,,a1f2e988-28ab-49dd-9f04-b2d4d26186b2
۵۳ص۹۵۱-۱۷,waived,2026-07-25T04:21:51.481020+00:00,2026-07-25T20:18:49.856686+00:00,956,0,waived,entry,,,7cd14549-7728-4ef5-8e65-cbf686af5f6f
۵۳۹۵۱-۱۷,waived,2026-07-25T04:21:49.177070+00:00,2026-07-25T20:18:49.856686+00:00,957,0,waived,entry,,,6280b4c9-4c4b-4cf8-8eb4-e7c9ebc6ec4a
۲۴ن۲۷۷-۱۷,waived,2026-07-25T04:21:46.931087+00:00,2026-07-25T20:18:49.856686+00:00,957,0,waived,entry,,,0f16a539-6e8a-4468-a4df-dfe5b3419c8c
۶۳د۹۷۸-۱۷,waived,2026-07-25T04:21:06.903892+00:00,2026-07-25T20:18:49.856686+00:00,957,0,waived,entry,,,4ced6398-6183-4cf7-820c-161bc69fec1d
۵۴ب۲۶۵-۱۷,waived,2026-07-25T04:20:53.500438+00:00,2026-07-25T10:43:01.691420+00:00,382,310000,waived,entry,exit,,b6ae5d15-915e-4e9f-8bea-bdeeb17a76ff
۵۷ن۵۸۸-۱۷,waived,2026-07-25T04:20:44.497172+00:00,2026-07-25T14:31:42.417351+00:00,610,400000,waived,entry,exit,,9e4cd7b8-5f91-48d8-aa53-229c70d78733
۸۵ق۸۴۹-۱۷,waived,2026-07-25T04:20:35.522329+00:00,2026-07-25T20:18:49.856686+00:00,958,0,waived,entry,,,c8ab5d81-00e3-488d-8641-935e7a39b719
۴۵ی۸۵۶-۱۷,waived,2026-07-25T04:20:28.805335+00:00,2026-07-25T20:18:49.856686+00:00,958,0,waived,entry,,,0d520c06-698b-4f01-89f1-d5a2177f48f8
۷۷س۹۱۶-۹۷,waived,2026-07-25T04:19:48.495137+00:00,2026-07-25T20:18:49.856686+00:00,959,0,waived,entry,,,0cab90a8-3a94-47f8-9269-18ab1d5d87d2
۷۱ب۷۱۸-۱۷,waived,2026-07-25T04:19:01.489935+00:00,2026-07-25T12:27:21.477836+00:00,488,398333,waived,entry,exit,,901c1944-9cdb-4397-bf71-ce23289c8a14
۱۸ل۸۷۲-۲۷,waived,2026-07-25T04:18:54.800802+00:00,2026-07-25T05:57:23.862696+00:00,98,73333,waived,entry,exit,,f8faf961-25a2-443d-8fa6-529f4d4a78f1
۹۷و۲۵۱-۱۷,waived,2026-07-25T04:18:48.056954+00:00,2026-07-25T20:18:49.856686+00:00,960,0,waived,entry,,,4d39f826-5563-434a-b4a6-35db83e520b6
۴۴ه۷۵۵-۱۷,waived,2026-07-25T04:18:45.816881+00:00,2026-07-25T10:37:28.018500+00:00,378,306666,waived,entry,exit,,2776ac13-473b-46f8-babe-e1112cb92b67
۲۴ن۲۷۷-۱۷,waived,2026-07-25T04:17:27.401575+00:00,2026-07-25T20:18:49.856686+00:00,961,0,waived,entry,,,0ed06b26-63ea-4bd2-ad08-19b6b57b34a3
۹۳ن۳۲۳-۱۷,waived,2026-07-25T04:16:47.061259+00:00,2026-07-25T11:28:01.781658+00:00,431,350833,waived,entry,exit,,572c561f-f668-4b9a-962d-83420869a5dc
۸۲م۳۳۴-۱۷,waived,2026-07-25T04:16:38.105316+00:00,2026-07-25T13:36:40.570470+00:00,560,400000,waived,entry,exit,,5857365a-538a-425b-a911-27c74a06404e
۷۱ل۶۷۶-۱۷,waived,2026-07-25T04:16:29.133932+00:00,2026-07-25T12:10:06.504956+00:00,473,385833,waived,entry,exit,,ae983e7e-f7b8-4e42-bae5-906d33a4c3dd
۹۱ی۱۷۴-۱۷,waived,2026-07-25T04:14:28.193770+00:00,2026-07-25T14:58:50.367120+00:00,644,400000,waived,entry,exit,,d9485a05-e605-4cb0-b579-82dfbf2891fc
۳۹ج۴۲۸-۱۷,waived,2026-07-25T04:12:38.652005+00:00,2026-07-25T20:18:49.856686+00:00,966,0,waived,entry,,,8df691c2-5141-458d-a174-00be0876e74c
۳۳و۸۵۲-۱۷,waived,2026-07-25T04:12:23.001882+00:00,2026-07-25T10:39:44.337351+00:00,387,314166,waived,entry,exit,,32198752-33b6-46b7-8f85-f13696d678a6
۵۵م۳۹۹-۱۵,waived,2026-07-25T04:10:46.958869+00:00,2026-07-25T13:57:39.583702+00:00,586,400000,waived,entry,exit,,a04e5152-7bb0-47d3-aeca-b0695c1ce5b6
۳۷و۲۲۵-۱۷,waived,2026-07-25T04:10:42.623724+00:00,2026-07-25T20:18:49.856686+00:00,968,0,waived,entry,,,c342aad3-ad02-415f-9559-1873551d6e72
۸۳د۴۸۶-۱۷,waived,2026-07-25T04:09:22.448635+00:00,2026-07-25T14:52:59.222613+00:00,643,400000,waived,entry,exit,,6b1f935e-b1ae-4210-b3e9-70475e7d4eb9
۲۹ص۶۴۷-۳۵,waived,2026-07-25T04:09:17.918497+00:00,2026-07-25T12:32:54.554805+00:00,503,400000,waived,entry,exit,,25be6470-3611-48b0-92f5-9e3dc438b586
۴۷ب۵۷۴-۲۷,waived,2026-07-25T04:08:06.227705+00:00,2026-07-25T20:18:49.856686+00:00,970,0,waived,entry,,,1419206f-4d1f-4ce7-b1fd-8d642faa26a2
۳۸ن۸۲۶-۱۷,waived,2026-07-25T04:07:46.070462+00:00,2026-07-25T20:18:49.856686+00:00,971,0,waived,entry,,,1e342d6e-ae63-4a71-95b4-06f853dd1aa3
۷۵ی۴۷۱-۱۷,waived,2026-07-25T04:06:20.958709+00:00,2026-07-25T20:18:49.856686+00:00,972,0,waived,entry,,,60d49cae-8195-4694-8453-6ab340dd40af
۲۵ل۵۹۹-۱۷,waived,2026-07-25T04:05:22.722306+00:00,2026-07-25T20:18:49.856686+00:00,973,0,waived,entry,,,4fd48fa6-9c88-4856-bde6-198c21c1d32d
۸۹ق۵۷۱-۱۷,waived,2026-07-25T04:05:09.255866+00:00,2026-07-25T13:42:05.434375+00:00,576,400000,waived,entry,exit,,f7caab14-a101-40b4-aca0-4faf11d0f483
۷۴ل۶۳۶-۱۷,waived,2026-07-25T04:04:36.275039+00:00,2026-07-25T09:07:40.264545+00:00,303,244166,waived,entry,exit,,6cb06894-a728-4f8f-be26-9df8990f8f6e
۳۳م۳۲۲-۱۷,waived,2026-07-25T04:04:27.291833+00:00,2026-07-25T14:05:07.536926+00:00,600,400000,waived,entry,exit,,7539c5c8-b46b-4f40-b260-50a80651d4fa
۵۱ی۱۷۶-۱۷,waived,2026-07-25T04:02:53.285068+00:00,2026-07-25T20:18:49.856686+00:00,975,0,waived,entry,,,b76ed861-ad03-475d-9b81-88d173d01077
۳۹ط۸۴۵-۱۷,waived,2026-07-25T04:00:41.060849+00:00,2026-07-25T14:11:06.476647+00:00,610,400000,waived,entry,exit,,9eaf2ef5-c56c-4101-aacd-2c736316b610
۵۵ص۱۷۸-۲۷,waived,2026-07-25T04:00:14.146445+00:00,2026-07-25T20:18:49.856686+00:00,978,0,waived,entry,,,4f21c3b2-690a-4dac-8bcf-40689ae1f6d6
۷۸ی۳۳۸-۱۷,waived,2026-07-25T03:59:38.508795+00:00,2026-07-25T07:21:17.745419+00:00,201,159166,waived,entry,exit,,5240f931-a4a5-4469-834d-63b8dc95646c
۱۷م۶۷۹-۱۷,waived,2026-07-25T03:59:09.796027+00:00,2026-07-25T13:42:31.328273+00:00,583,400000,waived,entry,exit,,834bfd02-06d0-4354-9d76-159669d17797
۸۲ه۳۲۷-۱۷,waived,2026-07-25T03:59:05.268454+00:00,2026-07-25T20:18:49.856686+00:00,979,0,waived,entry,,,aa3613f6-8b1d-4dca-a4ba-14aedc84d2a4
۱۴ط۳۲۷-۱۷,waived,2026-07-25T03:59:03.068885+00:00,2026-07-25T20:18:49.856686+00:00,979,0,waived,entry,,,2fdc7c9a-ce96-4b70-9767-1963fc126a77
۳۲س۳۳۳-۳۳,waived,2026-07-24T21:11:17.328416+00:00,2026-07-24T21:13:24.459364+00:00,2,0,waived,entry,,,83283a3b-bf53-4822-a754-840287b4bd80
۶۲س۷۵۵-۲۷,waived,2026-07-24T20:49:55.816718+00:00,2026-07-24T21:10:27.345093+00:00,20,6666,waived,entry,exit,ME PA,f0a265d3-d80a-4462-b181-9452d37addb5
۳۲س۳۳۳-۳۳,waived,2026-07-24T20:01:24.271743+00:00,2026-07-24T21:13:24.459364+00:00,72,0,waived,entry,,,33ccf2c0-7705-455f-b000-54346b5eb61d
۶۲س۷۵۵-۲۷,waived,2026-07-23T16:06:06.338363+00:00,2026-07-24T18:04:34.918472+00:00,1558,320000,waived,entry,exit,ME PA,47d3dbf7-a02e-42a3-94b4-114d4c9b7098
۳۳س۳۳۳-۳۳,waived,2026-07-22T12:20:33.890912+00:00,2026-07-23T16:05:31.182066+00:00,1664,400000,waived,entry,exit,,c0452eb0-d3a0-41a6-bacd-ffefd4425150
۲۲ن۲۳۳-۱۷,waived,2026-07-22T12:14:19.179720+00:00,2026-07-24T21:13:24.459364+00:00,3419,0,waived,entry,,,63650d7b-a934-49b5-8e6f-112875f9853c
۴۱ط۱۶۴-۱۷,waived,2026-07-22T12:12:58.451767+00:00,2026-07-24T21:13:24.459364+00:00,3420,0,waived,entry,,,902c3777-2cd7-4ffe-89f6-a0dc60472bec
۴۱ط۱۶۴-۱۷,waived,2026-07-22T11:57:38.106871+00:00,2026-07-22T12:12:23.217008+00:00,14,0,waived,entry,,,4cb04a92-4acf-4f0a-a6d5-fc9d5567b7e6
۳۳س۳۳۳-۳۳,waived,2026-07-22T09:10:31.399668+00:00,2026-07-22T09:22:45.225989+00:00,12,1666,waived,entry,exit,,650e30ff-f03e-42f5-9543-54d93bb13f45
۳۳س۳۳۳-۳۳,waived,2026-07-22T08:59:00.365559+00:00,2026-07-22T09:09:12.535280+00:00,10,0,waived,entry,,,98ee63b1-82e1-490f-b99d-ca6f25eb2c19
۷۸د۷۳۷-۶۴,waived,2026-07-22T08:40:00.938899+00:00,2026-07-22T08:42:05.036545+00:00,2,0,waived,entry,,,667403b0-9923-4bac-a421-c988376113e6
۳۳س۳۳۳-۳۳,waived,2026-07-22T08:20:03.255258+00:00,2026-07-22T08:38:04.935607+00:00,18,6666,waived,entry,exit,,35be788a-f916-4fe9-9444-93cf0b9f2260
۳۳س۳۳۳-۳۳,waived,2026-07-21T20:31:13.475549+00:00,2026-07-21T20:31:28.332112+00:00,,0,waived,entry,,,1b807682-b3b2-4737-a10b-be4e778b3319
۳۳س۳۳۳-۳۳,completed,2026-07-21T18:49:46.338459+00:00,2026-07-21T19:10:28.182835+00:00,20,8333,cash,entry,exit,,9e9da723-f1a9-4641-bae4-6761cba96028
۳۳س۳۳۳-۳۳,waived,2026-07-21T17:54:51.039663+00:00,2026-07-21T18:47:06.596187+00:00,52,35000,waived,entry,exit,,df72d8e9-10d9-4480-b2c9-1fd5928fab87
۳۳س۳۳۳-۳۳,completed,2026-07-20T21:21:02.572218+00:00,2026-07-21T17:52:07.176019+00:00,1231,400000,cash,entry,exit,,462819e9-7be8-468d-bfa8-7597959b6ee8
۱۸ه۳۷۳-۱۷,waived,2026-07-19T09:11:05.188216+00:00,2026-07-21T20:12:25.419634+00:00,3541,0,waived,entry,,,bfe254e2-5a6d-464e-a448-eba1d43ee051
۸۶ق۱۷۶-۱۷,waived,2026-07-19T09:10:38.273406+00:00,2026-07-21T20:12:25.419634+00:00,3541,0,waived,entry,,,2adf5674-0b0e-434f-a59d-112e86f44558
۶۴ی۲۹۲-۶۰,waived,2026-07-19T09:09:37.805357+00:00,2026-07-21T20:12:25.419634+00:00,3542,0,waived,entry,,,70efdaf9-1ee5-495f-9c72-97ea5521a943
۷۲س۶۲۳-۱۷,waived,2026-07-19T09:09:01.957632+00:00,2026-07-21T20:12:25.419634+00:00,3543,0,waived,entry,,,fe83575c-ddf3-45b1-b854-c195b97ae556
۱۱ط۹۶۹-۱۷,waived,2026-07-19T09:03:26.227533+00:00,2026-07-21T20:12:25.419634+00:00,3548,0,waived,entry,,,727a88f3-f959-4de1-a785-7afff8beb93c
۳۹ت۱۴۹-۱۷,waived,2026-07-19T09:02:37.861158+00:00,2026-07-21T20:12:25.419634+00:00,3549,0,waived,entry,,,801a5d1c-2d43-4980-9751-6b4da0b6f038
۸۸ج۱۹۵-۱۷,waived,2026-07-19T09:00:26.195409+00:00,2026-07-21T20:12:25.419634+00:00,3551,0,waived,entry,,,aec87c54-f73a-4962-a83d-b662e435558b
۳۹ت۱۴۹-۱۷,flagged,2026-07-19T08:58:43.747373+00:00,,,0,,entry,,,de966f1d-3bc2-4ace-8521-64655358684a
۳۹۱۳۹-۱۷,waived,2026-07-19T08:58:41.499221+00:00,2026-07-19T09:02:44.813121+00:00,4,0,waived,entry,exit,,901aa1b2-5873-428b-a1ae-e82305463724
۴۴و۴۷۹-۱۷,waived,2026-07-19T08:52:49.801331+00:00,2026-07-21T20:12:25.419634+00:00,3559,0,waived,entry,,,df6fe83b-5763-4f18-802b-821d90f178e7
۵۷ل۶۴۷-۱۷,waived,2026-07-19T08:47:31.169889+00:00,2026-07-19T08:53:04.368839+00:00,5,0,waived,entry,exit,,fe33f8f4-df31-4a60-be33-6b541f88a4a5
۷۶ب۲۴۶-۱۷,waived,2026-07-19T08:45:13.401491+00:00,2026-07-21T20:12:25.419634+00:00,3567,0,waived,entry,,,87e0e601-5c1a-4be4-ae55-8154d705ab2c
۲۵۶۲۸-۱۷,waived,2026-07-19T08:43:33.754587+00:00,2026-07-19T08:45:50.352500+00:00,2,0,waived,entry,exit,,ae820711-94e7-432a-96af-2c2ac1819bc8
۲۵ت۶۲۸-۱۷,waived,2026-07-19T08:43:31.497110+00:00,2026-07-19T08:45:47.565282+00:00,2,0,waived,entry,exit,,dec5096c-f0a9-46f6-b9ad-f306db90aa5e
۱۷ی۲۱۹-۱۷,waived,2026-07-19T08:42:36.277412+00:00,2026-07-21T20:12:25.419634+00:00,3569,0,waived,entry,,,c2499c53-eb10-4e50-814e-9ec02bd9685c
۹۷ن۵۵۷-۱۷,waived,2026-07-19T08:35:27.635971+00:00,2026-07-21T20:12:25.419634+00:00,3576,0,waived,entry,,,dbf96792-c874-4f4f-b503-468b712691e9
۳۷ط۸۶۵-۲۵,waived,2026-07-19T08:33:41.463803+00:00,2026-07-21T20:12:25.419634+00:00,3578,0,waived,entry,,,5ef664f5-b277-47ff-b2c4-bef493ac6f8d
۴۸ل۱۷۸-۱۷,waived,2026-07-19T08:30:32.761155+00:00,2026-07-21T20:12:25.419634+00:00,3581,0,waived,entry,,,ca9c26d1-b075-4508-8a50-c7bbc6b83a62
۵۴ق۷۹۳-۱۷,waived,2026-07-19T08:29:59.718227+00:00,2026-07-21T20:12:25.419634+00:00,3582,0,waived,entry,,,dbc11957-fd39-401c-bd04-84889b415d83
۸۹ط۱۹۹-۱۷,waived,2026-07-19T08:27:06.114193+00:00,2026-07-21T20:12:25.419634+00:00,3585,0,waived,entry,,,3cf3ee6f-da1b-45c9-8d10-b9fa56b0150a
۶۲و۱۶۵-۱۷,waived,2026-07-19T08:24:43.870551+00:00,2026-07-19T08:29:08.512551+00:00,4,0,waived,entry,exit,,71f803b0-bab3-4969-a27e-ca71570f227c
۷۹ج۷۲۹-۱۷,waived,2026-07-19T08:23:04.058460+00:00,2026-07-21T20:12:25.419634+00:00,3589,0,waived,entry,,,52c3fd9b-49db-4a60-81c3-9b7dcc967ec9
۴۸ج۲۱۱-۲۷,waived,2026-07-19T08:22:45.985316+00:00,2026-07-21T20:12:25.419634+00:00,3589,0,waived,entry,,,c829a75e-eb4a-4a1e-a54f-6e7226dd337d
۵۸د۴۹۵-۱۷,waived,2026-07-19T08:22:15.225371+00:00,2026-07-21T20:12:25.419634+00:00,3590,0,waived,entry,,,15a23784-f899-4754-822c-17a5b837af0e
۷۸و۳۸۴-۱۷,waived,2026-07-19T08:21:17.783747+00:00,2026-07-19T09:06:37.473269+00:00,45,29166,waived,entry,exit,,00214473-ab03-4023-a1ae-d4b5a19bc464
۳۸ی۶۱۷-۱۷,waived,2026-07-19T08:13:03.037443+00:00,2026-07-21T20:12:25.419634+00:00,3599,0,waived,entry,,,68728a43-e30b-4222-b85d-4b7677f09ac7
